"Date","Price","Open","High","Low","Vol.","Change %"
"01/14/2022","0.77315","0.76793","0.79037","0.75193","34.73M","0.79%"
"01/13/2022","0.76711","0.79869","0.80215","0.76062","38.85M","-3.90%"
"01/12/2022","0.79821","0.77031","0.80728","0.75737","47.72M","3.62%"
"01/11/2022","0.77030","0.74011","0.77560","0.73078","48.70M","4.09%"
"01/10/2022","0.74005","0.75288","0.75872","0.69955","65.31M","-1.74%"
"01/09/2022","0.75314","0.74518","0.76659","0.73838","33.81M","1.08%"
"01/08/2022","0.74511","0.76359","0.77627","0.72344","49.64M","-2.29%"
"01/07/2022","0.76260","0.77911","0.78077","0.72958","72.39M","-2.21%"
"01/06/2022","0.77984","0.77212","0.79046","0.73848","63.58M","1.05%"
"01/05/2022","0.77177","0.82291","0.83685","0.70981","53.45M","-6.21%"
"01/04/2022","0.82291","0.83275","0.84531","0.81500","34.14M","-1.14%"
"01/03/2022","0.83240","0.85843","0.85865","0.82135","34.80M","-3.02%"
"01/02/2022","0.85833","0.85103","0.86382","0.83687","24.51M","0.97%"
"01/01/2022","0.85012","0.82978","0.85527","0.82978","24.72M","2.44%"
"12/31/2021","0.82991","0.83871","0.85361","0.80347","47.15M","-1.05%"
"12/30/2021","0.83873","0.81738","0.85937","0.80312","43.43M","2.63%"
"12/29/2021","0.81725","0.85167","0.86435","0.81173","48.39M","-4.04%"
"12/28/2021","0.85166","0.92750","0.92753","0.84597","58.44M","-8.10%"
"12/27/2021","0.92675","0.92054","0.95621","0.91626","23.44M","0.69%"
"12/26/2021","0.92043","0.92592","0.93411","0.90619","20.27M","-0.57%"
"12/25/2021","0.92569","0.91256","0.93438","0.89980","23.95M","1.52%"
"12/24/2021","0.91182","0.99445","0.99697","0.89904","83.51M","-8.30%"
"12/23/2021","0.99440","0.95404","1.01599","0.93781","92.08M","4.24%"
"12/22/2021","0.95393","0.94651","0.97303","0.92334","70.25M","0.75%"
"12/21/2021","0.94680","0.87998","0.96035","0.85300","90.91M","7.82%"
"12/20/2021","0.87812","0.83503","0.91460","0.82402","129.61M","5.17%"
"12/19/2021","0.83492","0.82623","0.84794","0.81927","34.54M","1.02%"
"12/18/2021","0.82651","0.79692","0.83444","0.79122","38.12M","3.64%"
"12/17/2021","0.79748","0.80507","0.83206","0.77582","62.58M","-0.94%"
"12/16/2021","0.80505","0.82598","0.83631","0.80368","53.80M","-2.53%"
"12/15/2021","0.82597","0.81063","0.83947","0.77758","80.62M","1.83%"
"12/14/2021","0.81110","0.78175","0.82148","0.77355","70.84M","3.74%"
"12/13/2021","0.78188","0.83978","0.84425","0.76077","58.77M","-6.87%"
"12/12/2021","0.83956","0.83924","0.85637","0.80944","34.02M","0.25%"
"12/11/2021","0.83744","0.79923","0.84333","0.78631","49.90M","4.89%"
"12/10/2021","0.79837","0.85853","0.88280","0.79366","78.52M","-7.05%"
"12/09/2021","0.85888","0.86235","0.93275","0.83250","102.28M","-0.32%"
"12/08/2021","0.86160","0.81546","0.88338","0.80447","62.52M","5.65%"
"12/07/2021","0.81556","0.82600","0.84479","0.80428","47.77M","-1.38%"
"12/06/2021","0.82700","0.80458","0.82993","0.75000","78.26M","2.83%"
"12/05/2021","0.80421","0.84530","0.86150","0.76958","94.81M","-4.91%"
"12/04/2021","0.84572","0.92108","0.92447","0.59210","178.71M","-8.31%"
"12/03/2021","0.92232","0.97151","0.98372","0.89117","46.73M","-5.12%"
"12/02/2021","0.97204","0.98973","0.98990","0.95619","36.01M","-1.81%"
"12/01/2021","0.98998","0.99851","1.01716","0.98008","34.12M","-0.69%"
"11/30/2021","0.99689","0.98968","1.02878","0.97066","52.98M","0.74%"
"11/29/2021","0.98953","0.96869","1.00212","0.96358","41.41M","2.12%"
"11/28/2021","0.96902","0.94584","0.96902","0.88781","53.22M","2.43%"
"11/27/2021","0.94602","0.93936","0.96539","0.93403","33.41M","0.74%"
"11/26/2021","0.93909","1.04397","1.04663","0.91517","85.84M","-9.95%"
"11/25/2021","1.04287","1.03263","1.06414","1.02216","39.08M","0.95%"
"11/24/2021","1.03308","1.06659","1.07329","1.00753","45.95M","-3.10%"
"11/23/2021","1.06610","1.03644","1.07158","1.02075","44.28M","2.87%"
"11/22/2021","1.03633","1.05890","1.07152","1.02701","52.77M","-2.02%"
"11/21/2021","1.05772","1.09766","1.09817","1.05616","36.47M","-3.62%"
"11/20/2021","1.09749","1.08971","1.10152","1.06234","33.26M","0.73%"
"11/19/2021","1.08953","1.04089","1.10084","1.01796","56.05M","4.70%"
"11/18/2021","1.04059","1.09488","1.16225","1.01673","96.70M","-5.03%"
"11/17/2021","1.09572","1.08764","1.11249","1.05959","51.95M","0.63%"
"11/16/2021","1.08890","1.17193","1.17212","1.04324","81.90M","-7.08%"
"11/15/2021","1.17182","1.18807","1.21946","1.16607","35.40M","-1.37%"
"11/14/2021","1.18807","1.18938","1.19901","1.16782","26.74M","-0.10%"
"11/13/2021","1.18931","1.18812","1.20347","1.16760","29.70M","0.09%"
"11/12/2021","1.18825","1.21421","1.23291","1.15506","58.06M","-2.18%"
"11/11/2021","1.21474","1.19018","1.25379","1.17627","59.27M","1.91%"
"11/10/2021","1.19203","1.25723","1.34766","1.11827","113.08M","-5.09%"
"11/09/2021","1.25596","1.28153","1.28812","1.22751","55.12M","-2.04%"
"11/08/2021","1.28218","1.21957","1.29558","1.21933","60.47M","5.19%"
"11/07/2021","1.21893","1.15120","1.23650","1.14505","38.52M","5.94%"
"11/06/2021","1.15062","1.15825","1.17437","1.09841","31.44M","-0.66%"
"11/05/2021","1.15830","1.20046","1.20099","1.13326","40.88M","-3.51%"
"11/04/2021","1.20040","1.21000","1.25700","1.16362","63.96M","-0.80%"
"11/03/2021","1.21008","1.13502","1.23408","1.12609","87.10M","6.57%"
"11/02/2021","1.13552","1.09211","1.14598","1.08570","41.45M","3.96%"
"11/01/2021","1.09227","1.11307","1.13134","1.07049","35.91M","-1.85%"
"10/31/2021","1.11289","1.08548","1.15428","1.06956","60.36M","2.56%"
"10/30/2021","1.08513","1.08246","1.11581","1.06192","36.76M","0.36%"
"10/29/2021","1.08123","1.05828","1.09056","1.05449","36.98M","2.22%"
"10/28/2021","1.05774","0.99545","1.08109","0.98112","70.83M","6.40%"
"10/27/2021","0.99415","1.10700","1.12428","0.94448","91.22M","-10.15%"
"10/26/2021","1.10640","1.09519","1.15882","1.09296","43.11M","1.02%"
"10/25/2021","1.09521","1.08183","1.10274","1.07781","23.98M","1.19%"
"10/24/2021","1.08231","1.09368","1.09644","1.05484","26.02M","-1.05%"
"10/23/2021","1.09376","1.08839","1.10151","1.07646","22.63M","0.42%"
"10/22/2021","1.08921","1.08853","1.12852","1.07754","39.55M","0.06%"
"10/21/2021","1.08851","1.14523","1.16407","1.08623","51.84M","-4.82%"
"10/20/2021","1.14367","1.09090","1.15272","1.08716","43.18M","4.83%"
"10/19/2021","1.09093","1.08300","1.10016","1.06821","31.27M","0.69%"
"10/18/2021","1.08346","1.09394","1.10622","1.06558","41.25M","-0.93%"
"10/17/2021","1.09362","1.13460","1.14039","1.01877","46.78M","-3.58%"
"10/16/2021","1.13420","1.14148","1.18601","1.13001","44.67M","-0.65%"
"10/15/2021","1.14165","1.13372","1.16429","1.09558","67.80M","0.74%"
"10/14/2021","1.13323","1.12800","1.15739","1.11847","34.02M","0.53%"
"10/13/2021","1.12725","1.10202","1.13791","1.07558","40.84M","2.34%"
"10/12/2021","1.10150","1.13619","1.13619","1.06544","49.91M","-3.13%"
"10/11/2021","1.13707","1.13505","1.18061","1.10385","42.90M","0.14%"
"10/10/2021","1.13552","1.16018","1.22172","1.12577","68.20M","-2.08%"
"10/09/2021","1.15960","1.06377","1.20792","1.05660","64.11M","9.24%"
"10/08/2021","1.06148","1.06805","1.09195","1.05456","39.67M","-0.55%"
"10/07/2021","1.06734","1.07669","1.09368","1.04406","49.89M","-0.82%"
"10/06/2021","1.07616","1.08394","1.10721","1.01802","60.78M","-0.70%"
"10/05/2021","1.08377","1.04306","1.08781","1.03818","46.92M","4.02%"
"10/04/2021","1.04192","1.05531","1.05966","1.00788","52.29M","-1.27%"
"10/03/2021","1.05529","1.03550","1.08782","1.02112","48.39M","1.89%"
"10/02/2021","1.03574","1.04241","1.07091","1.00838","47.06M","-0.55%"
"10/01/2021","1.04142","0.95347","1.06583","0.94450","79.72M","9.24%"
"09/30/2021","0.95334","0.92671","0.96378","0.92191","36.62M","2.85%"
"09/29/2021","0.92690","0.89305","0.99082","0.88637","54.68M","3.78%"
"09/28/2021","0.89316","0.92162","0.94270","0.89051","43.57M","-3.10%"
"09/27/2021","0.92176","0.94382","0.98164","0.91993","48.18M","-2.41%"
"09/26/2021","0.94449","0.94031","0.95644","0.89175","53.67M","0.44%"
"09/25/2021","0.94031","0.94410","0.95637","0.91670","46.26M","-0.40%"
"09/24/2021","0.94409","1.00137","1.00251","0.88738","73.65M","-5.71%"
"09/23/2021","1.00129","1.00359","1.01605","0.96826","48.85M","-0.27%"
"09/22/2021","1.00400","0.87381","1.00888","0.86824","87.12M","15.24%"
"09/21/2021","0.87121","0.92169","0.95893","0.85892","104.53M","-5.40%"
"09/20/2021","0.92095","1.04830","1.04947","0.87593","109.80M","-12.12%"
"09/19/2021","1.04798","1.07546","1.08340","1.03994","24.69M","-2.56%"
"09/18/2021","1.07554","1.06632","1.09427","1.05691","23.62M","0.91%"
"09/17/2021","1.06582","1.09014","1.10226","1.05148","34.84M","-2.22%"
"09/16/2021","1.09004","1.12094","1.12999","1.06689","33.21M","-2.73%"
"09/15/2021","1.12062","1.09582","1.12950","1.07902","26.55M","2.29%"
"09/14/2021","1.09558","1.06430","1.09742","1.05736","28.55M","2.93%"
"09/13/2021","1.06441","1.11814","1.12652","1.02621","51.11M","-4.92%"
"09/12/2021","1.11952","1.07902","1.12715","1.05794","32.58M","3.76%"
"09/11/2021","1.07895","1.05556","1.11173","1.05060","39.62M","2.27%"
"09/10/2021","1.05499","1.08729","1.24320","1.03188","103.37M","-2.93%"
"09/09/2021","1.08685","1.09983","1.13751","1.07371","61.80M","-1.02%"
"09/08/2021","1.09802","1.12867","1.14773","1.01608","99.33M","-2.25%"
"09/07/2021","1.12331","1.38924","1.39202","0.95988","162.74M","-19.15%"
"09/06/2021","1.38944","1.30777","1.41481","1.30697","67.37M","6.33%"
"09/05/2021","1.30668","1.25541","1.31239","1.23669","31.46M","4.12%"
"09/04/2021","1.25502","1.29044","1.29666","1.23690","30.37M","-2.71%"
"09/03/2021","1.28996","1.25331","1.32215","1.22060","55.79M","2.93%"
"09/02/2021","1.25323","1.23606","1.29502","1.22217","49.51M","1.38%"
"09/01/2021","1.23616","1.18605","1.23776","1.15910","50.50M","4.17%"
"08/31/2021","1.18664","1.10100","1.24139","1.09121","61.85M","7.85%"
"08/30/2021","1.10023","1.14067","1.14860","1.09630","33.30M","-3.55%"
"08/29/2021","1.14067","1.14579","1.16791","1.11222","34.20M","-0.35%"
"08/28/2021","1.14463","1.19171","1.19748","1.13318","34.00M","-3.93%"
"08/27/2021","1.19140","1.07142","1.19140","1.05148","61.55M","11.21%"
"08/26/2021","1.07133","1.17382","1.18649","1.06480","77.71M","-8.78%"
"08/25/2021","1.17449","1.13525","1.17737","1.10816","62.66M","3.35%"
"08/24/2021","1.13639","1.24591","1.26560","1.12549","62.49M","-8.91%"
"08/23/2021","1.24751","1.22603","1.30261","1.20586","55.13M","1.73%"
"08/22/2021","1.22625","1.21587","1.25556","1.18165","38.54M","0.82%"
"08/21/2021","1.21632","1.26298","1.28259","1.20408","46.47M","-3.69%"
"08/20/2021","1.26293","1.23457","1.28938","1.20000","62.60M","2.36%"
"08/19/2021","1.23378","1.14195","1.23491","1.09045","82.44M","7.80%"
"08/18/2021","1.14455","1.09765","1.19555","1.05152","99.48M","4.25%"
"08/17/2021","1.09789","1.18524","1.22300","1.08480","87.94M","-7.39%"
"08/16/2021","1.18546","1.28357","1.32798","1.14480","81.65M","-7.67%"
"08/15/2021","1.28398","1.27895","1.34865","1.22723","100.45M","0.16%"
"08/14/2021","1.28189","1.09012","1.30978","1.07071","138.61M","17.60%"
"08/13/2021","1.09002","0.96652","1.09662","0.95097","85.05M","12.82%"
"08/12/2021","0.96615","1.01072","1.04439","0.92321","106.69M","-4.55%"
"08/11/2021","1.01222","0.85097","1.08763","0.84853","102.32M","18.92%"
"08/10/2021","0.85119","0.81698","0.86225","0.80007","54.22M","4.13%"
"08/09/2021","0.81745","0.77909","0.82772","0.75998","46.15M","4.93%"
"08/08/2021","0.77903","0.81649","0.84010","0.77194","52.58M","-4.56%"
"08/07/2021","0.81623","0.74737","0.81880","0.74126","48.96M","9.29%"
"08/06/2021","0.74683","0.73275","0.75310","0.72226","29.41M","1.88%"
"08/05/2021","0.73303","0.73115","0.73874","0.70153","28.56M","0.31%"
"08/04/2021","0.73077","0.71362","0.73958","0.69672","26.13M","2.43%"
"08/03/2021","0.71341","0.73792","0.74448","0.70087","33.93M","-3.43%"
"08/02/2021","0.73875","0.72444","0.77328","0.71530","41.76M","2.07%"
"08/01/2021","0.72380","0.74610","0.77751","0.70526","39.56M","-2.76%"
"07/31/2021","0.74435","0.75214","0.75818","0.73787","26.86M","-1.01%"
"07/30/2021","0.75197","0.74904","0.76902","0.71209","54.66M","0.57%"
"07/29/2021","0.74773","0.73244","0.76588","0.69772","48.64M","1.91%"
"07/28/2021","0.73370","0.64518","0.75343","0.63198","107.92M","13.70%"
"07/27/2021","0.64528","0.62359","0.65229","0.61239","38.25M","3.39%"
"07/26/2021","0.62411","0.60683","0.67837","0.60517","61.97M","2.86%"
"07/25/2021","0.60674","0.60088","0.60674","0.59100","20.52M","0.07%"
"07/24/2021","0.60632","0.60974","0.61382","0.60215","28.43M","-0.40%"
"07/23/2021","0.60878","0.59200","0.60955","0.57615","28.81M","2.83%"
"07/22/2021","0.59205","0.57154","0.60293","0.56118","41.31M","3.58%"
"07/21/2021","0.57161","0.52855","0.58365","0.51970","39.74M","8.12%"
"07/20/2021","0.52869","0.55714","0.56953","0.51702","41.02M","-5.11%"
"07/19/2021","0.55714","0.58673","0.58868","0.55431","29.76M","-4.99%"
"07/18/2021","0.58643","0.58178","0.60154","0.57354","23.11M","0.76%"
"07/17/2021","0.58200","0.58931","0.59731","0.56836","29.39M","-1.17%"
"07/16/2021","0.58888","0.59819","0.61827","0.58782","30.25M","-1.44%"
"07/15/2021","0.59746","0.61957","0.62666","0.58874","27.75M","-3.60%"
"07/14/2021","0.61976","0.61935","0.62469","0.58681","34.79M","0.05%"
"07/13/2021","0.61944","0.62873","0.64174","0.61032","26.63M","-1.52%"
"07/12/2021","0.62902","0.63625","0.65686","0.61806","28.67M","-1.13%"
"07/11/2021","0.63618","0.62495","0.64476","0.61689","21.07M","1.89%"
"07/10/2021","0.62439","0.63701","0.64853","0.61243","26.34M","-1.99%"
"07/09/2021","0.63707","0.62112","0.64537","0.59260","37.82M","2.22%"
"07/08/2021","0.62324","0.65179","0.65421","0.61153","35.36M","-4.43%"
"07/07/2021","0.65213","0.66351","0.67261","0.65001","23.09M","-1.88%"
"07/06/2021","0.66460","0.65330","0.67857","0.65330","30.72M","1.89%"
"07/05/2021","0.65225","0.69594","0.69594","0.65225","36.31M","-6.32%"
"07/04/2021","0.69629","0.69410","0.70194","0.69191","27.75M","2.83%"
"07/03/2021","0.67716","0.65559","0.67716","0.64945","26.47M","3.14%"
"07/02/2021","0.65653","0.65923","0.65923","0.64121","32.63M","-0.52%"
"07/01/2021","0.65997","0.70618","0.70618","0.65731","49.29M","-6.38%"
"06/30/2021","0.70496","0.70547","0.70547","0.66930","56.83M","0.00%"
"06/29/2021","0.70493","0.64430","0.72539","0.64430","60.14M","9.43%"
"06/28/2021","0.64416","0.64851","0.65062","0.62780","37.77M","-0.49%"
"06/27/2021","0.64730","0.61662","0.64730","0.60289","42.83M","5.03%"
"06/26/2021","0.61629","0.61111","0.62168","0.58644","54.91M","0.79%"
"06/25/2021","0.61148","0.67321","0.68493","0.60191","79.03M","-9.08%"
"06/24/2021","0.67252","0.63877","0.67596","0.63877","79.63M","5.41%"
"06/23/2021","0.63800","0.54684","0.64300","0.54684","123.89M","16.85%"
"06/22/2021","0.54598","0.60712","0.63317","0.53277","140.96M","-10.05%"
"06/21/2021","0.60700","0.77554","0.77554","0.60700","119.47M","-21.53%"
"06/20/2021","0.77352","0.75814","0.77705","0.70887","58.84M","1.97%"
"06/19/2021","0.75854","0.79674","0.79683","0.75854","32.25M","-4.75%"
"06/18/2021","0.79635","0.84182","0.84182","0.78956","47.65M","-5.31%"
"06/17/2021","0.84100","0.83185","0.85901","0.82935","34.41M","1.07%"
"06/16/2021","0.83206","0.86607","0.86607","0.83206","44.71M","-3.95%"
"06/15/2021","0.86627","0.89088","0.89628","0.86627","33.31M","-2.70%"
"06/14/2021","0.89031","0.88470","0.89031","0.87205","38.65M","0.79%"
"06/13/2021","0.88329","0.83213","0.88329","0.82724","33.40M","6.27%"
"06/12/2021","0.83119","0.84733","0.84733","0.81380","40.52M","-1.96%"
"06/11/2021","0.84785","0.86852","0.86852","0.84009","34.83M","-2.24%"
"06/10/2021","0.86724","0.92000","0.92000","0.86494","49.01M","-5.87%"
"06/09/2021","0.92131","0.87245","0.92131","0.84759","80.01M","5.55%"
"06/08/2021","0.87288","0.86228","0.87727","0.81650","85.84M","1.19%"
"06/07/2021","0.86265","0.94651","0.96322","0.86265","80.74M","-8.85%"
"06/06/2021","0.94639","0.92290","0.94639","0.92290","36.70M","2.56%"
"06/05/2021","0.92273","0.96859","0.99304","0.92273","66.41M","-4.82%"
"06/04/2021","0.96942","1.04546","1.04546","0.93613","95.87M","-7.17%"
"06/03/2021","1.04425","1.02334","1.04425","1.01482","62.72M","1.92%"
"06/02/2021","1.02454","1.01208","1.04041","0.98419","63.16M","1.38%"
"06/01/2021","1.01061","1.03503","1.04585","1.00173","121.88M","-3.00%"
"05/31/2021","1.04189","0.90202","1.04189","0.89774","122.39M","14.98%"
"05/30/2021","0.90614","0.83161","0.91389","0.80641","83.57M","9.09%"
"05/29/2021","0.83067","0.89881","0.93092","0.81625","118.91M","-7.64%"
"05/28/2021","0.89942","0.97493","0.97493","0.86949","136.23M","-7.39%"
"05/27/2021","0.97121","1.03119","1.03119","0.96049","93.73M","-5.83%"
"05/26/2021","1.03139","0.97730","1.05930","0.97730","124.31M","5.83%"
"05/25/2021","0.97461","0.99141","1.00756","0.92019","200.86M","-1.48%"
"05/24/2021","0.98922","0.79011","0.98922","0.76827","210.19M","25.03%"
"05/23/2021","0.79118","0.90672","0.93174","0.70095","370.72M","-12.59%"
"05/22/2021","0.90512","1.00498","1.00498","0.87365","256.73M","-10.10%"
"05/21/2021","1.00677","1.17961","1.17961","0.98778","260.84M","-14.53%"
"05/20/2021","1.17790","1.05902","1.23888","1.05902","287.57M","11.12%"
"05/19/2021","1.06000","1.58901","1.58901","1.06000","481.14M","-33.35%"
"05/18/2021","1.59029","1.49554","1.59029","1.49554","178.51M","6.30%"
"05/17/2021","1.49599","1.44858","1.51681","1.34590","220.22M","3.29%"
"05/16/2021","1.44835","1.49450","1.56589","1.42288","194.17M","-2.41%"
"05/15/2021","1.48410","1.40050","1.55293","1.35510","184.81M","5.72%"
"05/14/2021","1.40380","1.36531","1.41509","1.33452","99.21M","3.10%"
"05/13/2021","1.36156","1.26780","1.36156","1.26780","192.98M","7.60%"
"05/12/2021","1.26544","1.47708","1.52032","1.26544","149.61M","-14.44%"
"05/11/2021","1.47909","1.38851","1.47909","1.38851","108.88M","6.42%"
"05/10/2021","1.38982","1.53493","1.58738","1.38982","157.32M","-9.39%"
"05/09/2021","1.53393","1.56140","1.58285","1.48936","90.04M","-1.83%"
"05/08/2021","1.56245","1.57865","1.59312","1.55364","57.20M","-1.09%"
"05/07/2021","1.57968","1.60272","1.60272","1.56258","122.33M","-1.42%"
"05/06/2021","1.60248","1.61835","1.69684","1.60248","173.17M","-0.76%"
"05/05/2021","1.61472","1.40790","1.61472","1.40790","145.93M","15.06%"
"05/04/2021","1.40339","1.55503","1.55503","1.38211","165.17M","-9.77%"
"05/03/2021","1.55533","1.56007","1.61121","1.53159","66.78M","-0.35%"
"05/02/2021","1.56080","1.65358","1.65358","1.56080","62.89M","-5.52%"
"05/01/2021","1.65196","1.59930","1.65196","1.55067","67.70M","3.34%"
"04/30/2021","1.59858","1.39790","1.59858","1.38853","136.70M","14.36%"
"04/29/2021","1.39790","1.35719","1.41464","1.34328","96.05M","2.88%"
"04/28/2021","1.35874","1.40201","1.41786","1.33217","131.30M","-3.15%"
"04/27/2021","1.40300","1.35607","1.41195","1.35607","169.07M","2.67%"
"04/26/2021","1.36650","1.03556","1.36650","1.03556","244.04M","32.16%"
"04/25/2021","1.03397","1.05054","1.09311","1.02673","157.95M","-1.61%"
"04/24/2021","1.05085","1.17057","1.17057","1.05085","129.01M","-10.20%"
"04/23/2021","1.17025","1.15542","1.17025","1.02450","396.70M","1.24%"
"04/22/2021","1.15592","1.29039","1.39007","1.15592","215.66M","-10.32%"
"04/21/2021","1.28895","1.38594","1.45464","1.28895","157.04M","-6.94%"
"04/20/2021","1.38508","1.31894","1.39380","1.24200","210.07M","5.85%"
"04/19/2021","1.30850","1.40933","1.48628","1.30654","220.56M","-6.98%"
"04/18/2021","1.40673","1.54390","1.54390","1.26700","278.16M","-8.68%"
"04/17/2021","1.54049","1.54747","1.67110","1.54049","133.16M","-0.47%"
"04/16/2021","1.54775","1.75839","1.77770","1.54775","227.90M","-11.95%"
"04/15/2021","1.75789","1.83387","1.84116","1.70150","163.02M","-4.36%"
"04/14/2021","1.83802","1.80422","1.86811","1.62672","304.60M","2.32%"
"04/13/2021","1.79630","1.47258","1.85170","1.45521","247.34M","22.07%"
"04/12/2021","1.47157","1.35091","1.47157","1.34194","135.66M","8.74%"
"04/11/2021","1.35333","1.37789","1.44163","1.31606","237.24M","-1.49%"
"04/10/2021","1.37380","1.01776","1.37380","1.01776","281.80M","34.87%"
"04/09/2021","1.01860","1.05970","1.05970","1.00617","134.03M","-3.58%"
"04/08/2021","1.05640","0.91680","1.05640","0.91680","145.83M","15.34%"
"04/07/2021","0.91590","1.10390","1.10390","0.91590","384.96M","-16.48%"
"04/06/2021","1.09660","0.92550","1.09660","0.88000","544.71M","19.91%"
"04/05/2021","0.91450","0.63630","0.91450","0.63630","395.48M","44.11%"
"04/04/2021","0.63460","0.57800","0.63460","0.57800","70.48M","9.66%"
"04/03/2021","0.57870","0.60700","0.63230","0.57870","137.39M","-4.62%"
"04/02/2021","0.60670","0.57250","0.60670","0.57050","105.45M","6.29%"
"04/01/2021","0.57080","0.57000","0.57350","0.55470","82.78M","0.21%"
"03/31/2021","0.56960","0.56230","0.56960","0.54910","90.10M","1.28%"
"03/30/2021","0.56240","0.56590","0.57760","0.56240","63.73M","-0.60%"
"03/29/2021","0.56580","0.54570","0.56610","0.54570","57.65M","3.72%"
"03/28/2021","0.54550","0.54750","0.55500","0.54520","37.91M","-0.40%"
"03/27/2021","0.54770","0.56420","0.56470","0.54770","56.44M","-2.84%"
"03/26/2021","0.56370","0.51050","0.56370","0.51050","106.86M","10.36%"
"03/25/2021","0.51080","0.47970","0.51080","0.47840","138.71M","6.13%"
"03/24/2021","0.48130","0.54870","0.55630","0.47650","134.18M","-12.43%"
"03/23/2021","0.54960","0.54450","0.58000","0.54450","147.52M","1.09%"
"03/22/2021","0.54370","0.51690","0.59280","0.51050","231.32M","5.25%"
"03/21/2021","0.51660","0.52740","0.52740","0.50300","152.13M","-1.77%"
"03/20/2021","0.52590","0.46640","0.54110","0.46640","195.71M","12.71%"
"03/19/2021","0.46660","0.46900","0.47140","0.46550","47.82M","-0.51%"
"03/18/2021","0.46900","0.46990","0.47560","0.46900","63.12M","-0.21%"
"03/17/2021","0.47000","0.46060","0.47440","0.46060","80.61M","2.09%"
"03/16/2021","0.46040","0.43650","0.50030","0.43110","188.91M","5.67%"
"03/15/2021","0.43570","0.43940","0.44280","0.43170","69.52M","-0.93%"
"03/14/2021","0.43980","0.45830","0.45830","0.43980","48.89M","-3.89%"
"03/13/2021","0.45760","0.43950","0.46230","0.43480","61.73M","4.12%"
"03/12/2021","0.43950","0.45380","0.45950","0.43260","72.62M","-2.74%"
"03/11/2021","0.45190","0.46160","0.46160","0.44300","48.86M","-2.08%"
"03/10/2021","0.46150","0.48520","0.48520","0.46150","65.32M","-4.83%"
"03/09/2021","0.48490","0.47450","0.48490","0.47450","45.42M","2.32%"
"03/08/2021","0.47390","0.46600","0.47790","0.46100","70.71M","1.83%"
"03/07/2021","0.46540","0.46300","0.46540","0.46240","33.83M","0.54%"
"03/06/2021","0.46290","0.45520","0.46830","0.45470","51.60M","1.83%"
"03/05/2021","0.45460","0.48140","0.48140","0.45460","94.75M","-5.47%"
"03/04/2021","0.48090","0.44810","0.48090","0.44560","147.04M","7.25%"
"03/03/2021","0.44840","0.43530","0.45800","0.43530","62.48M","2.87%"
"03/02/2021","0.43590","0.44540","0.44540","0.42700","68.41M","-2.13%"
"03/01/2021","0.44540","0.41600","0.44540","0.41600","65.57M","7.14%"
"02/28/2021","0.41570","0.43600","0.43600","0.40490","91.77M","-4.55%"
"02/27/2021","0.43550","0.42810","0.44600","0.42810","68.84M","1.75%"
"02/26/2021","0.42800","0.43540","0.44710","0.42560","128.46M","-1.79%"
"02/25/2021","0.43580","0.46740","0.47830","0.43580","86.37M","-6.90%"
"02/24/2021","0.46810","0.47710","0.49810","0.46720","116.82M","-1.64%"
"02/23/2021","0.47590","0.56600","0.56600","0.44920","410.81M","-15.89%"
"02/22/2021","0.56580","0.54540","0.58200","0.51850","326.30M","4.05%"
"02/21/2021","0.54380","0.51170","0.54620","0.51170","110.64M","6.21%"
"02/20/2021","0.51200","0.56620","0.56920","0.51200","136.76M","-9.14%"
"02/19/2021","0.56350","0.53290","0.56350","0.52590","122.23M","6.00%"
"02/18/2021","0.53160","0.53520","0.54570","0.53160","79.95M","-0.30%"
"02/17/2021","0.53320","0.52030","0.54510","0.50230","112.77M","2.62%"
"02/16/2021","0.51960","0.55030","0.56940","0.51960","147.96M","-5.32%"
"02/15/2021","0.54880","0.59530","0.59530","0.52880","231.21M","-7.25%"
"02/14/2021","0.59170","0.63480","0.63480","0.58720","177.47M","-6.54%"
"02/13/2021","0.63310","0.61090","0.63310","0.59390","237.30M","4.04%"
"02/12/2021","0.60850","0.52840","0.60850","0.52820","233.67M","15.22%"
"02/11/2021","0.52810","0.50460","0.53110","0.50460","143.40M","4.68%"
"02/10/2021","0.50450","0.47750","0.52640","0.47750","341.59M","5.92%"
"02/09/2021","0.47630","0.45100","0.47630","0.45100","149.42M","5.59%"
"02/08/2021","0.45110","0.41840","0.45110","0.41840","130.81M","7.79%"
"02/07/2021","0.41850","0.44390","0.44390","0.41610","124.58M","-5.49%"
"02/06/2021","0.44280","0.45200","0.45200","0.43170","87.19M","-2.10%"
"02/05/2021","0.45230","0.44640","0.45330","0.43820","178.73M","1.80%"
"02/04/2021","0.44430","0.39740","0.45240","0.38610","269.11M","11.83%"
"02/03/2021","0.39730","0.37290","0.39730","0.37290","165.16M","6.60%"
"02/02/2021","0.37270","0.37130","0.39380","0.35110","311.19M","0.27%"
"02/01/2021","0.37170","0.49540","0.60360","0.37170","786.70M","-24.92%"
"01/31/2021","0.49510","0.44530","0.49510","0.41450","546.25M","11.51%"
"01/30/2021","0.44400","0.28300","0.44400","0.28300","731.28M","57.06%"
"01/29/2021","0.28270","0.26440","0.28790","0.26440","266.89M","7.00%"
"01/28/2021","0.26420","0.25040","0.26650","0.25040","56.23M","5.38%"
"01/27/2021","0.25070","0.26840","0.26840","0.25070","66.18M","-6.59%"
"01/26/2021","0.26840","0.26740","0.26840","0.26190","48.46M","0.30%"
